lr: 0.0004
epochs: 300
weight_decay: 1e-05
model: Transolver_Structured_Mesh_3D
n_hidden: 128
n_layers: 8
n_heads: 8
batch_size: 64
gpu: 0
max_grad_norm: 0.2
mlp_ratio: 2
dropout: 0.1
slice_num: 64
eval: 0
resume: 0
save_name: 12
data_path: ./data
log_name: train_log12
resume_name: 

Epoch	Train Loss	Test Error
92	52.170381	189.198270
93	53.407796	229.727566
94	51.320367	191.280784
95	52.095712	152.364507
96	46.678026	203.895148
97	48.337535	151.586816
98	46.333474	166.250399
99	45.887356	182.438437
100	44.018015	118.781249
101	46.297395	153.630767
102	43.258622	148.459828
103	45.036369	113.116445
104	39.970391	173.554449
105	41.618771	138.123149
106	41.845127	158.913257
107	42.450865	178.699062
108	39.770921	138.785142
109	39.270322	214.525931
110	39.079697	150.479802
111	36.609071	119.167092
112	37.352555	151.850281
113	36.371102	105.383994
114	36.995497	119.707064
115	35.591672	100.756329
116	34.210568	144.647812
117	33.141909	99.082157
118	32.995498	92.221940
119	33.576994	100.780991
120	34.059125	96.268942
121	32.330574	124.225877
122	31.675667	96.794235
123	31.486304	94.439140
124	32.197512	123.842493
125	30.863729	100.969257
126	30.164210	115.058860
127	29.969367	84.536426
128	28.706784	76.836753
129	27.836643	92.737040
130	27.601484	69.847865
131	28.081253	114.355761
132	28.104552	79.381148
133	26.768740	111.978647
134	27.099016	77.286628
135	26.718460	84.498371
136	26.020735	73.769012
137	25.193425	101.754021
138	24.948492	105.826970
139	26.331877	115.572814
140	26.160989	92.959317
141	24.440860	93.501750
142	23.829338	96.981624
143	22.904923	88.586962
144	22.673189	93.052939
145	22.285917	77.066743
146	22.314316	64.049287
147	22.149224	73.691895
148	22.364327	80.509294
149	22.186290	63.607695
150	19.996045	62.916231
151	21.393541	55.950908
152	21.290789	72.709546
153	19.983272	64.192479
154	20.116912	61.711425
155	18.741349	53.955314
156	20.139461	50.436120
157	20.033727	56.569396
158	18.917629	58.311803
159	18.479350	51.257637
160	19.309221	106.233066
161	18.370066	62.440797
162	17.537572	35.694334
163	17.410377	48.699505
164	16.831522	47.219789
165	17.436479	63.383355
166	17.390097	106.140929
167	16.358632	52.223686
168	16.471320	85.865322
169	16.728110	69.072215
170	15.364432	51.331285
171	16.147602	41.122484
172	15.646485	54.541888
173	16.008251	58.598523
174	15.042271	52.475572
175	14.818438	63.732640
176	14.177410	44.294528
177	14.008078	48.612911
178	13.779982	45.167228
179	13.661425	31.185976
180	13.526313	40.158809
181	13.401613	41.091432
182	13.068337	47.553406
183	13.087252	41.910236
184	12.396318	28.840047
185	12.110112	39.630122
186	12.210018	39.134563
187	11.989956	28.434826
188	11.923736	27.644774
189	11.443659	37.263948
190	11.541567	31.674906
191	11.450374	44.049786
192	11.074413	32.949443
193	11.184656	34.784214
194	10.326553	30.498794
195	10.500747	35.844923
196	10.095790	32.673475
197	9.862199	37.582909
198	9.632995	22.529014
199	9.813231	28.750805
200	9.491101	23.461678
201	9.321377	29.021650
202	9.114319	32.119485
203	9.013422	31.305702
204	8.932397	27.975232
205	8.626957	30.570235
206	8.318196	25.214976
207	8.159463	30.024460
208	8.185465	19.693925
209	7.946306	24.115583
210	8.087532	28.002234
211	7.672337	17.425646
212	7.570618	19.374965
213	7.491183	21.726116
214	7.407713	20.404657
215	7.010123	22.995363
216	6.757402	18.112572
217	6.525439	14.425166
218	6.579872	18.712004
219	6.466164	17.066441
220	6.293010	14.772767
221	6.260938	22.433363
222	6.162737	15.361619
223	5.824956	13.948342
224	6.081613	13.676501
225	5.725152	11.960008
226	5.544108	15.185998
227	5.324344	14.183291
228	5.368838	13.980835
229	5.289286	12.008705
230	5.231713	13.510777
231	4.893008	13.574334
232	4.828156	12.202944
233	4.737258	10.905214
234	4.564318	12.451240
235	4.514959	9.665755
236	4.854907	18.274531
237	4.610077	11.939252
238	4.295427	10.487786
239	4.270728	9.136748
240	4.444330	12.330047
241	4.204840	9.177322
242	3.934465	8.348319
243	3.819280	8.876063
244	3.778880	8.579882
245	3.775169	8.153359
246	3.689972	9.061518
247	3.569048	8.357514
248	3.505318	7.839680
249	3.459952	7.105949
250	3.438251	7.474044
251	3.375752	6.399919
252	3.263572	7.566800
253	3.228355	5.409540
254	3.187647	5.701552
255	3.105229	6.055612
256	3.061865	4.920692
257	3.009372	5.506129
258	3.020434	5.062034
259	2.946900	4.940321
260	2.893250	5.690211
261	2.899665	5.822325
262	2.821626	5.242909
263	2.784419	4.067549
264	2.690862	4.625865
265	2.675042	3.584766
266	2.681910	4.999636
267	2.656375	3.585257
268	2.619710	3.780597
269	2.578486	4.177442
270	2.549685	3.951312
271	2.546735	3.288941
272	2.514440	3.237434
273	2.480327	3.058673
274	2.495958	3.344533
275	2.468226	2.984484
276	2.435037	3.025352
277	2.462364	3.571882
278	2.408162	2.871058
279	2.391713	2.756383
280	2.380035	2.837933
281	2.376831	2.782385
282	2.359590	2.673538
283	2.336622	2.593671
284	2.344122	2.584483
285	2.340712	2.542679
286	2.323429	2.534298
287	2.311020	2.491308
288	2.312492	2.439619
289	2.313846	2.438946
290	2.303713	2.411663
291	2.293804	2.412068
292	2.295865	2.387663
293	2.293649	2.379326
294	2.293781	2.377538
295	2.300017	2.356579
296	2.289355	2.351150
297	2.280962	2.349218
298	2.286002	2.348578
299	2.291716	2.346398
300	2.288626	2.345881
